country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Austria,1900,AUT,5979176.0,27439962000.0,,,,,,,,,,,,,,,,,,28854.414,172.526,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1901,AUT,6040557.0,27549775000.0,,,,,,,,,,,,,,,,5.607,9.674,30162.643,182.199,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1902,AUT,6102565.0,28628706000.0,,,,,,,,,,,,,,,,-3.808,-6.937,28719.367,175.262,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,1.906,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1903,AUT,6165207.0,28896832000.0,,,,,,,,,,,,,,,,2.144,3.757,29036.992,179.019,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.886,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1904,AUT,6228492.0,29346336000.0,,,,,,,,,,,,,,,,1.317,2.357,29120.359,181.376,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.867,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1905,AUT,6292427.0,30988100000.0,,,,,,,,,,,,,,,,4.717,8.555,30184.002,189.931,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.848,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1906,AUT,6357018.0,32179134000.0,,,,,,,,,,,,,,,,6.8,12.915,31908.926,202.846,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.829,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1907,AUT,6422272.0,34166141000.0,,,,,,,,,,,,,,,,5.492,11.141,33319.461,213.987,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.811,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1908,AUT,6488195.0,34318620000.0,,,,,,,,,,,,,,,,0.936,2.004,33289.742,215.99,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.012,3.585,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1909,AUT,6538009.0,34204100000.0,,,,,,,,,,,,,,,,-1.833,-3.959,32430.514,212.031,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.558,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1910,AUT,6571587.0,34683816000.0,,,,,,,,,,,,,,,,-1.422,-3.015,31806.0,209.016,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.539,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1911,AUT,6588803.0,35772516000.0,,,,,,,,,,,,,,,,2.604,5.442,32548.883,214.458,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.0,-0.012,1.765,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1912,AUT,6589530.0,37566988000.0,,,,,,,,,,,,,,,,7.214,15.472,34893.25,229.93,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.765,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1913,AUT,6573637.0,37374141000.0,,,,,,,,,,,,,,,,4.178,9.606,36438.973,239.537,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.769,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1914,AUT,6557782.0,31198704000.0,,,,,,,,,,,,,,,,-9.217,-22.077,33160.477,217.459,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.773,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1915,AUT,6541966.0,28939047000.0,,,,,,,,,,,,,,,,0.096,0.209,33272.629,217.668,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.778,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1916,AUT,6526188.0,28589925000.0,,,,,,,,,,,,,,,,-29.777,-64.814,23421.674,152.854,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.0,-0.012,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1917,AUT,6510448.0,27967770000.0,,,,,,,,,,,,,,,,-93.661,-143.165,1488.228,9.689,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1918,AUT,6494625.0,27399071000.0,,,,,,,,,,,,,,,,-3.28,-0.318,1442.919,9.371,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1919,AUT,6486496.0,23118420000.0,,,,,,,,,,,,,,,,-9.538,-0.894,1306.922,8.477,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1920,AUT,6486069.0,24819475000.0,,,,,,,,,,,,,,,,22.313,1.892,1598.638,10.369,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1921,AUT,6493353.0,27472896000.0,,,,,,,,,,,,,,,,2.995,0.311,1644.669,10.679,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1922,AUT,6508355.0,29937408000.0,,,,,,,,,,,,,,,,25.849,2.761,2065.029,13.44,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1923,AUT,6531083.0,29639790000.0,,,,,,,,,,,,,,,,-13.391,-1.8,1782.273,11.64,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1924,AUT,6553892.0,33085604000.0,,,,,,,,,,,,,,,,4.291,0.499,1852.277,12.14,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1925,AUT,6576779.0,35325594000.0,,,,,,,,,,,,,,,,5.81,0.705,1953.078,12.845,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1926,AUT,6599747.0,35920320000.0,,,,,,,,,,,,,,,,-1.28,-0.164,1921.366,12.681,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1927,AUT,6622795.0,37002701000.0,,,,,,,,,,,,,,,,4.442,0.563,1999.731,13.244,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1928,AUT,6645923.0,38722047000.0,,,,,,,,,,,,,,,,7.39,0.979,2140.045,14.223,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1929,AUT,6664878.0,39290944000.0,,,,,,,,,,,,,,,,7.444,1.059,2292.821,15.281,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1930,AUT,6679644.0,38205744000.0,,,,,,,,,,,,,,,,-11.228,-1.716,2030.886,13.566,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1931,AUT,6690204.0,35140905000.0,,,,,,,,,,,,,,,,-1.582,-0.215,1995.612,13.351,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1932,AUT,6696542.0,31513350000.0,,,,,,,,,,,,,,,,3.096,0.413,2055.441,13.764,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1933,AUT,6698643.0,30464936000.0,,,,,,,,,,,,,,,,-1.428,-0.197,2025.457,13.568,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,1.736,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1934,AUT,6700745.0,30730960000.0,,,,,,,,,,,,,,,,-3.939,-0.534,1945.056,13.033,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,0.035,6.943,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1935,AUT,6702847.0,31330474000.0,,,,,,,,,,,,,,,,4.174,0.544,2025.602,13.577,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,0.035,12.146,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1936,AUT,6704950.0,32262692000.0,,,,,,,,,,,,,,,,-3.12,-0.424,1961.783,13.154,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.286,0.012,13.876,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1937,AUT,6707053.0,33984405000.0,,,,,,,,,,,,,,,,9.244,1.216,2142.457,14.37,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.5,0.291,57.222,0.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1938,AUT,6709158.0,38309769000.0,,,,,,,,,,,,,,,,2.459,0.353,2194.451,14.723,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.727,0.279,98.807,0.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1939,AUT,6715380.0,43437437000.0,,,,,,,,,,,,,,,,4.5,0.663,2291.081,15.385,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.632,1.012,249.386,1.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1940,AUT,6725734.0,42315255000.0,,,,,,,,,,,,,,,,2.611,0.402,2347.292,15.787,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.806,3.128,714.151,4.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1941,AUT,6740236.0,45339890000.0,,,,,,,,,,,,,,,,-1.983,-0.313,2295.79,15.474,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.869,2.78,1124.999,7.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1942,AUT,6758902.0,43065267000.0,,,,,,,,,,,,,,,,-0.401,-0.062,2280.26,15.412,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.589,2.547,1498.724,10.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1943,AUT,6781747.0,44115840000.0,,,,,,,,,,,,,,,,5.79,0.892,2404.156,16.304,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.751,2.71,1893.247,12.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1944,AUT,6804668.0,45227412000.0,,,,,,,,,,,,,,,,-3.33,-0.543,2316.272,15.761,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.873,1.268,2073.164,14.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1945,AUT,6827667.0,18697250000.0,,,,,,,,,,,,,,,,-45.753,-7.211,1252.272,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.314,-8.932,757.997,5.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1946,AUT,6850744.0,21826000000.0,,,,,,,,,,,,,,,,18.802,1.608,1482.707,10.158,,,,,,,,,,,,,,,,,,,,,,,,,,0.511,74.61,0.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.888,4.652,1434.494,9.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1947,AUT,6873899.0,24070863000.0,,,,,,,,,,,,,,,,22.004,2.235,1802.874,12.393,,,,,,,,,,,,,,,,,,,,,,,,,15.217,0.078,85.674,0.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.692,0.756,1539.636,10.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1948,AUT,6897132.0,30648136000.0,,,,,,,,,,,,,,,,15.521,1.924,2075.689,14.316,,,,,,,,,,,,,,,,,,,,,,,,,354.717,2.089,388.261,2.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.396,0.465,1601.898,11.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1949,AUT,6917983.0,36443807000.0,,,,,,,,,,,,,,,,13.155,1.883,2341.662,16.2,,,,,,,,,,,,,,,,,,,,,,,,,-77.593,-2.078,86.734,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.053,2.326,1933.295,13.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1950,AUT,6936455.0,40965636276.0,,,,,,,,,,,,,,,,11.707,1.897,2608.843,18.096,,,,,,,,,,,,,,,,,,,,,,,,,770.37,4.622,752.897,5.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.739,6.385,2848.627,19.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1951,AUT,6930487.0,43769632345.0,,,,,,,,,,,,,,,,15.091,2.731,3005.135,20.827,,,,,,,,,,,,,,,,,,,,,,,,,2.766,0.144,774.388,5.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.373,6.792,3831.086,26.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1952,AUT,6927254.0,43804302183.0,,,,,,,,,,,,,,,,3.282,0.684,3105.215,21.511,,,,,,,,,,,,,,,,,,,,,,,,,-7.246,-0.389,718.608,4.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.069,5.594,4640.413,32.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1953,AUT,6932083.0,45712792309.0,,,,,,,,,,,,,,,,6.019,1.295,3289.818,22.805,,,,,,,,,,,,,,,,,,,,,,,,,23.884,1.189,889.619,6.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.534,5.315,5403.893,37.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1954,AUT,6939893.0,50392857435.0,,,,,,,,,,,,,,,,12.553,2.863,3698.637,25.668,,,,,,,,,,,,,,,,,,,,,,,,,12.613,0.778,1000.696,6.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.047,2.64,5778.222,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1955,AUT,6946659.0,55950209902.0,,,,,,,,,,,,,,,,4.826,1.239,3873.343,26.907,,,,,,,,,,,,,,,,,,,,,,,,,22.56,1.567,1225.259,8.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.323,2.535,6137.566,42.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1956,AUT,6952266.0,59811143502.0,,,,,,,,,,,,,,,,1.439,0.387,3925.909,27.294,,,,,,,,,,,,,,,,,,,,,,,,,-2.742,-0.233,1190.707,8.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.492,-2.768,5734.481,39.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1957,AUT,6965838.0,63465949214.0,,,,,,,,,,,,,,,,1.659,0.453,3983.245,27.747,,,,,,,,,,,,,,,,,,,,,,,,,1.879,0.156,1210.719,8.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.06,-2.814,5319.271,37.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1958,AUT,6987345.0,65792962082.0,,,,,,,,,,,,,,,,-5.644,-1.566,3746.876,26.181,,,,,,,,,,,,,,,,,,,,,,,,,8.037,0.678,1303.997,9.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.986,-4.07,4720.345,32.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1959,AUT,7014270.0,67653223022.0,,,,,,,,,,,,,,,,-4.237,-1.109,3574.339,25.071,,,,,,,,,,,,,,,,,,,,,,,,,37.561,3.422,1786.906,12.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.329,-4.396,4075.483,28.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1960,AUT,7047274.0,73229917988.0,,,,,,,,,,,,,,,,-3.878,-0.972,3419.636,24.099,,,,,,,,,,,,,,,,,,,,,,,,,30.23,3.789,2316.198,16.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.407,-0.116,4039.894,28.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1961,AUT,7086060.0,77113103847.0,,,,,,,,,,,,,,,,-5.869,-1.414,3201.323,22.685,,,,,,,,,,,,,,,,,,,,,,,,,5.922,0.967,2439.944,17.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.758,-1.07,3866.786,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1962,AUT,7129581.0,78984630838.0,,,,,,,,,,,,,,,,0.615,0.14,3201.362,22.824,,,,,,,,,,,,,,,,,,,,,,,,,5.077,0.878,2548.173,18.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.613,0.442,3905.169,27.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1963,AUT,7175502.0,82191739596.0,,,,,,,,,,,,,,,,5.937,1.355,3369.736,24.18,,,,,,,,,,,,,,,,,,,,,,,,,3.914,0.711,2630.972,18.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.44,2.628,4246.477,30.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1964,AUT,7223392.0,87133485023.0,,,,,,,,,,,,,,,,-6.124,-1.481,3142.414,22.699,,,,,,,,,,,,,,,,,,,,,,,,,3.826,0.722,2713.516,19.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.641,0.5,4287.555,30.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1965,AUT,7270413.0,89635521566.0,,,0.0,0.0,,,,0.0,,,,8130.886,59.115,,,-5.367,-1.218,2954.528,21.481,,31.677,,,,,,,26064.307,2.114,,,,,19523.104,141.941,,76.06,,,17.529,,,2410.956,-2.268,-0.444,2634.834,19.156,,9.393,,,,44.675,2212.116,16.083,6144.768,,23.94,,,44.675,2212.116,16.083,6144.768,,23.94,,,,,0.0,0.0,0.0,0.0,,0.0,,,65.297,,,8981.261,7.21,2.233,4566.956,33.204,,34.99,0.0,0.0,,,,0.0,,0.0,,,0.0,,189.498,,,44.675,2212.116,16.083,6144.768,,23.94,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
